companyCode,companyName,total_facilities,cum_pct
BANSO,Bansal Finefoods Private Limited,86.0,95.7116368649329
VREML,Varshini Exim Private Limited,86.0,95.71390886107798
GJNSXLD,Gajanan Solvex Limited,86.0,95.71618085722307
GDS11987,Mecords India Limited,86.0,95.71845285336815
RCNSPL,RCCL Nandagudi Solar Private Limited,85.81,95.72071982998688
PHOOTPL,Phooltas Transrail Limited,85.6,95.72298125870805
MDPCLTD,Medley Pharmaceuticals Limited,85.5,95.72524004557322
IAMVPL,IA Multi Ventures Private Limited,85.25,95.72749222779842
HIECCL,High-Tech Ecogreen Contractors LLP,85.09,95.72974018305406
SSRBR,Sri Satyanarayana Raw and Boiled Rice Mill Private Limited,85.05,95.73198708156731
AMRJEL,Amara Raja Electronics Limited,85.00000000000001,95.73423265915258
SRIFEE,Srinidhi Feeds,85.00000000000001,95.73647823673784
TNSSKN,Nandi Sahakari Sakkare Karakhane Niyamit,85.0,95.7387238143231
PRISPL,Prime Ispat Limited,85.0,95.74096939190837
HAMC,Haji Alimohmad Moosa And Co,85.0,95.74321496949364
JACOPL77,Jaiprakash Contractors Private Limited,85.0,95.74546054707889
GDS12925,Nagarsheth Shipbreakers,85.0,95.74770612466416
PPKC,P.P.Kharpatil Constructions Private Limited,85.0,95.74995170224942
KMSPL,Krasny Defence Technologies Limited,85.0,95.75219727983468
UNUHIL,Unique UHPC Infra LLP,85.0,95.75444285741995
ABSEIPL,ABS Electroplaters (India) Private Limited,85.0,95.7566884350052
VIVPH,Vivek Pharmachem India Limited,85.0,95.75893401259046
BHSTPI,Bhagyalaxmi Steeltech Private Limited,85.0,95.76117959017571
SRREPL,Sri Ramraghav Ecomills Private Limited,85.0,95.76342516776099
SOSTLI,Sona Styles Limited,85.0,95.76567074534624
SDTCWPL,Siddartha Civil Works Private Limited,85.0,95.7679163229315
GDS4982,Intersea Maritime Limited,85.0,95.77016190051677
TPVNATL,Tapovan Auto Tech Private Limited,85.0,95.77240747810202
GICWTL,Green Infra Clean Wind Technology Private Limited,85.0,95.77465305568728
ORATPL,Orange Auto Private Limited,85.0,95.77689863327255
HTEE,Hi-Tech Electrification Engineers Private Limited,85.0,95.77914421085781
ACUDES,Acute Designs,85.0,95.78138978844308
SHRI,Shree Rajmoti Industries,85.0,95.78363536602834
MRCEPL,M Rajkumar Civil Engineering Private Limited,85.0,95.7858809436136
DYPIUP,D. Y. Patil International University Pune,85.0,95.78812652119886
SFNDG,Siflon Drugs,84.99999999999999,95.79037209878413
CSLTD,Cheran Spinner Private Limited,84.5,95.79260446708948
UEPTPL,UE Press Tools Limited,84.0,95.7948236261149
MECOCK,Mehta Construction Co - Karnal,84.0,95.79704278514033
SOTRLI,SOTC Travel Limited,84.0,95.79926194416578
SAMPIST,SAMKRG Pistons and Rings Limited,83.85,95.80147714040724
SWPEPL,South West Pinnacle Exploration Limited,83.69,95.80368810967913
RAMIPL,Ramabhadra Industries Private Limited,83.37,95.80589062501187
CSDCGE,CGE Shree Digvijay Cement Green Energy Private Limited,83.28,95.80809076267423
GDS11655,Manohar Filaments Private Limited,83.0,95.81028350313984
PANEPL,Panorama Exports Private Limited,83.0,95.81247624360545
SADECH,Shardamudkhed Chincholi Highway Private Limited,83.0,95.81466898407105
SSBUSS,S S Builders - Ludhiana,83.0,95.81686172453666
KBDCO,Ksheeraabd Constructions Private Limited,83.0,95.81905446500227
BHTCPL,Bhagirathi Trans Corpo Private Limited,83.0,95.82124720546788
VWPL,Vidushi Wires Private Limited,82.91,95.8234375682631
MRTSP,Maruti Spintex Private Limited,82.4,95.82561445759282
AATEPL35,Aarjavam Techfab Private Limited,82.3,95.82778870506654
SBLJCO,Sri Balaji and Co,82.28,95.82996242416907
RCISPL,RCCL Iggalur Solar Private Limited,82.22,95.83213455815802
KDPML,Kuloday Plastomers Private Limited,82.0,95.83430088006381
KKVAPL,KKrishna Vaahan Private Limited,82.0,95.83646720196958
SAENPL,Saket Engineers Private Limited,82.0,95.83863352387536
RKSSPL,Radiance KA Sunshine Six Private Limited,82.0,95.84079984578115
JAGPPL,Global Gourmet Private Limited,81.64,95.8429566570054
RCTSPL63,RCCL Thipuru Solar Private Limited,81.53,95.84511056218805
KMMISPL,Kumar Metal Industries Private Limited,81.5,95.84726367481392
GDS17607,Rajave Textiles Private Limited,81.43999999999998,95.8494152023262
SLSPL,Saileela Synthetics Private Limited,81.0,95.85155510567216
EPCGPL,Epsilon C2GR Private Limited,81.0,95.85369500901811
PMRCMPL,Putzmeister Concrete Machines Private Limited,81.0,95.85583491236407
PHMOPL,Phytron Mobility Private Limited,81.0,95.85797481571002
RSNHPL,Ramkrishna Care Medical Sciences Private Limited,81.0,95.86011471905597
BPBIPL,Zeta Biosystem Private Limited,81.0,95.86225462240193
AFEBL,Anunay Fab Limited,81.0,95.86439452574788
SNTGD,Shantinath Detergents Private Limited,81.0,95.86653442909385
SHAILS,Shree Hari Agro Industries Limited,81.0,95.8686743324398
PPPLTD,Prima Products Private Limited,80.91,95.87081185811537
OSTPPL,Osrm Tech Pack Private Limited,80.6,95.8729411940374
MPKHT,M.P.Khaitan,80.5,95.87506788810344
ZLAQ,Zeal Aqua Limited,80.5,95.87719458216948
TJML,Tamilnadu Jai Bharath Mill Limited,80.45,95.87931995530754
DEOPRP,Deron Properties Private Limited,80.0,95.88143344009367
CLPTLD,Control Print Limited,80.0,95.8835469248798
GDS4552,Dewas Metal Sections Limited,80.0,95.88566040966592
MIVIPL70,MK Infrabuild Ventures India Private Limited,80.0,95.88777389445205
BMCOPL,B. M. Constrotech Private Limited,80.0,95.88988737923817
GUISU,Guiness Securities Limited,80.0,95.89200086402431
EXPOVA,Expovan,80.0,95.89411434881043
SVMPPL,Shree Vaishnav Metal and Power Private Limited,80.0,95.89622783359657
GDS16911,Precision Machine and Auto Components Private Limited,80.0,95.89834131838269
VTCFPV,Vintage Coffee Private Limited,80.0,95.90045480316883
MHMDE,Mohammed Enterprises Private Limited,80.0,95.90256828795495
VIPPEL,Vitane Pharmaceuticals Private Limited,80.0,95.90468177274109
BBMMHA,B M Habitat,80.0,95.90679525752721
ATKOSL,Entrack Overseas Private Limited,80.0,95.90890874231334
ADYGBM,Arvind Dyeing and Bleaching Mills Private Limited,80.0,95.91102222709947
AKRFML,Ankur Roller Flour Mills Private Limited,80.0,95.9131357118856
GDS11165,Madhav Industrial Corporation,80.0,95.91524919667172
LGFTL,Longulf Trading India Private Limited,80.0,95.91736268145785
TROCPL94,Truere Ocean Private Limited,80.0,95.91947616624398
FIMAPR,Finley Marine Products,80.0,95.92158965103012
PRVPML,Privi Life Sciences Private Limited,80.0,95.92370313581624
GDS11168,Madhav Steels (Ship Breaking Division),80.0,95.92581662060236
GDS17296,QVC Exports Limited,80.0,95.9279301053885
ASHTML,Ashnoor Textile Mills Limited,80.0,95.93004359017463
MACAML,Manohar Capital Markets Limited,80.0,95.93215707496076
SMPRRL,SMPRIMAL Process Private Limited,80.0,95.93427055974688
PRCC,Prasanthi Cashew Company,80.0,95.93638404453301
HIPOLTD,Hind Polyfabs Private Limited,80.0,95.93849752931915
JKSINPL,Values Spaces Realtors Private Limited,80.0,95.94061101410527
SUPPAR,Supreme Parradise,80.0,95.9427244988914
AXALTD,Apex Auto Private Limited,80.0,95.94483798367752
GCCPH,G.C. Chemie Pharmie Limited,80.0,95.94695146846365
AKASHIP,Akash Infra Projects Limited,80.0,95.94906495324979
TRSOPL55,Truere Social Private Limited,80.0,95.95117843803591
RAJSPL,Rathi Steel and Metal Private Limited,80.0,95.95329192282203
VSLAIPPPL,Value Spaces Logistics And Industrial Park Polivakkam Private Limited,80.0,95.95540540760817
DEVFP,Dlecta Foods Private Limited,80.0,95.9575188923943
PLPOPL,PV Line Power One Private Limited,80.0,95.95963237718043
UQANSP,Universal Quartz And Natural Stone Private Limited,80.0,95.96174586196655
CHADHA,Chadha Papers Limited,80.0,95.96385934675268
TRGRPL,Truere Green Private Limited,80.0,95.96597283153882
GDS11355,MMP Industries Limited,80.0,95.96808631632494
JUSULI,Junnar Sugars Limited,80.0,95.97019980111106
RUGAEL,Rudra Gas Enterprise Limited,80.0,95.97231328589719
UBTCSIPL,Umberto Ceramics International Private Limited,80.0,95.97442677068332
OCTIPL,Ocean Textile International Private Limited,80.0,95.97654025546946
MATROR,Matarani Transport,80.0,95.97865374025558
TRMOPL27,Truere Mountain Private Limited,80.0,95.9807672250417
FARSDTL,Fariyas Hotels Private Limited,79.99999999999999,95.98288070982784
COPOPL,Coimbatore Polytex Private Limited,79.65,95.98498494811803
GDS945,Ammarun Foundries,79.41,95.98708284595386
SRIPLTD,Siyaram Recycling Industries Limited,79.28,95.98917730937691
SAICPL,Sai Computers Limited,79.05,95.9912656965312
RNHSPL2,RCCL NG Hulkur Solar Private Limited,78.93,95.99335091345831
GASASI,Ganga Sagar Singh,78.5,95.9954247704047
TSOAFT,The Suminter Organic And Fair Trade Cotton Ginning Mill Private Limited,78.26,95.99749228689673
RCSSPL43,RCCL Somalapuraa Solar Private Limited,78.14,95.99955663316159
NVJM,Navjivan Motors Private Limited,78.0,96.00161728082806
VKMIPL,Vinayaka Microns India Private Limited,78.0,96.00367792849454
ETLPL,Enaltec Labs Private Limited,78.0,96.00573857616101
GDS10673,Lehar Footwears Limited,78.0,96.00779922382749
VFCPL,Vimal Fire Controls Private Limited,78.0,96.00985987149396
RKDGS,Rakshit Drugs Private Limited,78.0,96.01192051916044
GISOPL,Green Infra Solar Power Projects Limited,78.0,96.01398116682691
HTECP,HI Tech Transpower Private Limited,77.77,96.01603573822463
LGCDRY,L G Chaudhary,77.39999999999999,96.0180805347552
EHIRC,Escorts Heart Institute and Research Centre Limited,77.1,96.02011740571784
SLMIIPPL,SLMI Infraprojects Private Limited,77.0,96.0221516348245
SHPMPLD,Shah Paper Mills Limited,77.0,96.02418586393114
TSTTI,Trend Setters International,77.0,96.02622009303778
SCSTPLTD,Scania Steels and Powers Limited,77.0,96.02825432214443
SPAFG,Supreme Agro foods Private Limited,77.0,96.03028855125109
SAFIRM,Saheb Fibre Private Limited,77.0,96.03232278035773
THBEIN,TBI Corn Limited,77.0,96.03435700946437
VMRFJRM,Viroo Mal Mulkh Raj Jain Rice Mills Private Limited,77.0,96.03639123857103
UNOMPL,United Oilchem Private Limited,77.0,96.03842546767768
KRGEPI,Greenpro Nettings Private Limited,77.0,96.04045969678432
SRIENL,Simero International LLP,77.0,96.04249392589098
KUMBSSK,Kumbhi Kasari Sahakari Sakhar Karkhana Limited,76.5,96.04451494571772
SPRTC,Supreet Chemicals Limited,76.5,96.04653596554445
KTKRD,Karnataka Roadlines Private Limited,76.5,96.04855698537118
RCGSPL,RCCL Garaga Solar Private Limited,76.45,96.05057668426993
MAFOPM,M A Food Products,76.0,96.05258449481676
RMJMPL,RMJ Motors Private Limited,76.0,96.05459230536357
PAHTPL,Pan Healthcare Private Limited,76.0,96.0566001159104
CRAUPI,Crystal Autocars Private Limited,76.0,96.05860792645721
BKHLTPL,Bokahola Tea Co Private Limited,76.0,96.06061573700404
SASKSM,Sanjay Shiksha Samiti,76.0,96.06262354755086
CMCRNP,Comt Constructions Private Limited,76.0,96.06463135809769
ESTIMX,Eastman Impex,76.0,96.06663916864451
JWEPLJ,Jath Wind Energy Private Limited,75.85,96.06864301640736
GDS20828,Sri Vignesh Yarns Private Limited,75.76,96.07064448649982
TRVYLI,Kelvin Jute Limited,75.68,96.0726438431075
SKAERL,S K Agri Exports Private Limited,75.39999999999999,96.07463580251843
GDS16487,Penguin Apparels Private Limited,75.34,96.07662617681576
SCFMIPL,Schiffer and Menezes India Private Limited,75.17999999999999,96.07861232414353
PAVHPL,Pai Vista Hotels Private Limited,75.14999999999999,96.08059767891449
ALPHAGE,Alphageo (India) Limited,75.0,96.08257907090149
SRIADHI,Sri Adhikari Brothers Television Network Limited,75.0,96.08456046288848
MRTPG,Maruti Packagers Private Limited,75.0,96.08654185487549
SPACDPL,Shri Prakarshanand Commodities Private Limited,75.0,96.08852324686248
STPISPL,Shweta Paper Industries Private Limited,75.0,96.09050463884947
DKIN,DK Infrastructure Private Limited,75.0,96.09248603083647
MEIPPL,M. E. Infra Projects Private Limited,75.0,96.09446742282346
GLMOPL,Globe Mobility Private Limited,75.0,96.09644881481046
RAMADL,Raj Mandir Developers Llp,75.0,96.09843020679746
GDS12428,MKJ Tradex Limited,75.0,96.10041159878445
AHCON,Abhyudaya Housing and Constructions Private Limited,75.0,96.10239299077145
VISPPI,Vibrant Spirits Private Limited,75.0,96.10437438275844
TICPPV,Tulip Cotspin Private Limited,75.0,96.10635577474544
SERHSC,Shree Raghu Sales Corporation,75.0,96.10833716673243
BAFLST,Basilic Fly Studio Limited,75.0,96.11031855871943
GLDILL,Globe Distribution LLP,75.0,96.11229995070643
BMWETS,BMW Enterprises,75.0,96.11428134269342
SVKEC,Shree Venkateshwara Electrocast Private Limited,75.0,96.11626273468042
GWRVPL,Gowra Ventures Private Limited,75.0,96.1182441266674
RIPLR20,Ruhrpumpen India Private Limited,75.0,96.1202255186544
BSSIPL,Bhavani Shipping Services India Private Limited,75.0,96.12220691064141
SRAKAPL,S. R. Ashok and Associates Private Limited,75.0,96.1241883026284
TNINLPL,Triton International Private Limited,75.0,96.1261696946154
BWNHCA,Blue Wheel National Health Care and Educational Trust,75.0,96.12815108660239
RIAEPL,Regin Imports and Exports Private Limited,75.0,96.13013247858937
SHJEER,Shimayra Jewellery,75.0,96.13211387057638
GEEREA,Geet Reality,75.0,96.13409526256338
MACAIN,Mangala Cashew Industries,75.0,96.13607665455038
GDS17990,Reliance Jute Mills International Limited,75.0,96.13805804653737
ORPRLI,Orgafeed Private Limited,75.0,96.14003943852435
SOPIPRL,Superior Polymers India Private Limited,75.0,96.14202083051136
GDS5317,Epe Process Filters and Accumulators Private Limited,75.0,96.14400222249834
VBVGMS,Vaibhav Gems Private Limited,75.0,96.14598361448536
CJSTCL,C J S Specialty Chemicals Private Limited,75.0,96.14796500647235
SRVCPL57,Sri Venkatachalapathy Constructions Private Limited,75.0,96.14994639845933
GDS4651,Diffusion Engineers Limited,75.0,96.15192779044634
INLSCN,International Green Ship Recyclers LLP,75.0,96.15390918243332
SKBADP,Sai Kalyan Builders And Developers Private Limited,75.0,96.15589057442033
WVMSPL,Wave Mechanics Private Limited,75.0,96.15787196640733
BOAGRPL,Bhoyegaon Gadchandur Roadways Private Limited,75.0,96.15985335839432
JBSCPL,Jay Bharat Spices Private Limited,75.0,96.16183475038132
LUDSRM,Ludhiana Steel Rolling Mills,75.0,96.1638161423683
PJMGPL,PJ Margo Private Limited,75.0,96.1657975343553
ADTUSPL,Aditya Ultra Steel Limited,75.0,96.1677789263423
HULCSPL,Hule Constructions Private Limited,75.0,96.1697603183293
MEEJEW,Meenakshi Jewellers,75.0,96.1717417103163
SPESPL,SPL Estates Private Limited,75.0,96.17372310230328
BHARRL,Bhakti Aakarsh Residency Private Limited,75.0,96.17570449429029
KVTMET,Karnavati Medical and Educational Trust,75.0,96.17768588627727
NHL,Naveen Hotels Limited,75.0,96.17966727826428
WALTPL,Waterways Leisure Tourism Limited,75.0,96.18164867025128
MLRIPL,Bambino Pasta Food Industries Private Limited,75.0,96.18363006223827
KTXISPL,Kottex Industries Private Limited,75.0,96.18561145422527
TLSDY,Tulsi Dye Chem Private Limited,75.0,96.18759284621225
ALINPI,Alisped India Private Limited,75.0,96.18957423819924
FWWBIND,"Friends of WWB, India",75.0,96.19155563018624
GDS4345,Deccan Industries,75.0,96.19353702217325
MTIL,M-Tech Innovations Limited,74.55000000000001,96.19550652580831
FMPHLTD,Flamingo Pharmaceuticals Limited,74.5,96.1974747085154
STYATS,Satya Auto Private Limited ,74.5,96.19944289122247
ISPPL,Industrial Safety Products Private Limited,74.4,96.20140843207358
HISPPL,Hindupur Solar Park Private Limited,74.1,96.20336604735672
IPISPL,I P Integrated Services Private Limited,74.0,96.2053210207839
DESEPI,Dewan & Sons Exports Private Limited,74.0,96.20727599421106
ABJTES,Abhijeet Engineers,74.0,96.20923096763823
VPSCPL,Vision Plus Security Control Limited,74.0,96.21118594106541
GUPAML,Gurgaon Paper Mills Limited,74.0,96.21314091449257
AFFTPL,ASK Fras-le Friction Private Limited,74.0,96.21509588791974
SMTIPL,Suminter India Organics Private Limited,73.98,96.21705033297572
GIUL,Galwalia Ispat Udyog Private Limited ,73.97,96.2190045138461
SKTSMPL,Shakti Sugar Mill Private Limited,73.77,96.2209534110045
SAMNSAI,Shri Amman Steel and Alied Industries Private Limited,73.5,96.22289517515176
RYALDM,Royal Diam,73.5,96.22483693929902
SGDT,Surat Goods Transport Private Limited,73.5,96.22677870344627
GDS2897,Bony Polymers Private Limited,73.39,96.22871756155195
SMFSL,Shyam Ferrous Limited,73.38,96.23065615547202
CLGAII,Coastline Garages India Private Limited,73.25,96.23259131497932
APGMPL,Andhra Pradesh Granite (Midwest) Private Limited,73.21000000000001,96.23452541774422
SHKEKU,Kedareshwar Khandsari Udyog Private Limited,73.0,96.23645397261157
ULDEPL,Ultra Denim Limited,73.0,96.2383825274789
IDMAAO,Inderjit Marwaha Autos Private Limited,73.0,96.24031108234625
JAYCOR12,Jay Corporation- Mahesana,73.0,96.2422396372136
BHMIAC,Bharat Mint & Allied Chemicals,73.0,96.24416819208093
GDS17868,Ravi Dyeware Company Private Limited,73.0,96.24609674694828
RNKRSPL,Ronak Rocks Private Limited,73.0,96.24802530181562
MREML,Mira Exim Limited,72.8,96.249948572971
GPTH,GPT Healthcare Limited,72.71,96.25186946645599
ALPRCH,Alliance Projects- Chennai,72.58,96.2537869255282
SEPATL,Cohance Lifesciences Limited,72.5,96.25570227111562
GNIPPL,Gnd Ispat Private Limited,72.5,96.25761761670306
HIHEPI,Hibrow Healthcare Private Limited,72.5,96.25953296229049
UCSTL,Ucon PT Structural System Private Limited,72.0,96.261435098598
SEINII,Seasons International Private Limited,72.0,96.26333723490552
OSRPSPL,OM Shree Rupesh Steel Private Limited,72.0,96.26523937121304
AMSPPL,Amber Spintex Private Limited,72.0,96.26714150752055
AEPLTD,Arudra Engineers Private Limited,72.0,96.26904364382807
TKSACSPL,Takshi Auto Components Private Limited,72.0,96.27094578013559
OMSREP,Om Sree Papertek Private Limited,72.0,96.27284791644311
OSLAML,OSL Automotives Private Limited,72.0,96.27475005275062
JPENJP,J P Enterprises,72.0,96.27665218905813
VPDCLTD,Vipul Organics Limited,72.0,96.27855432536565
SIMCAST,Simplex Castings Limited,72.0,96.28045646167315
WOFIPL,Wonder Electricals Limited,72.0,96.28235859798068
SQPFPL,Solar Quest Projects Five Private Limited,72.0,96.2842607342882
BHCHPL,Bhagwat Chattels Private Limited,72.0,96.28616287059572
VSCNC,Vishal Infraglobal Private Limited,72.0,96.28806500690322
MKRLSL,Makcur Laboratories Limited,71.99999999999999,96.28996714321075
SONAPO,Sundyota Numandis Probioceuticals Private Limited,71.80999999999999,96.29186425999188
VEGRLP,Vetican Granito Llp,71.5,96.29375318701949
AGSPLL,Aghara Spintex LLP,71.32,96.29563735870632
OEHTPL,Oracle Home Textile Limited,71.16,96.29751730342359
RKSTPL,Rama Krishna Spintex Private Limited,71.0,96.29939302117127
SUKUAR,Subhash Kumar Agrawal - Raigarh,71.0,96.30126873891896
SRPVLD,Sardhana Papers Private Limited,71.0,96.30314445666666
MBLBF,Mayuri Broiler Breeding Farms Private Limited,71.0,96.30502017441435
BASIL,Barnala Steel Industries Private Limited,71.0,96.30689589216203
TRUEXI,Trushna Exim,71.0,96.30877160990973
AECFPL,AMPIN C&I Five Private Limited,71.0,96.31064732765742
ATPALL,Atithi Paper LLP,71.0,96.3125230454051
PCFASI,Prachay Capital Limited,71.0,96.3143987631528
GDS5237,Empire Spices and Foods Limited,71.0,96.31627448090047
GDLCO,Good Leather Shoes Private Limited,70.83,96.318145707493
CCFIPL,Clay Craft India Limited,70.62,96.32001138618797
PHCLPL,Valens Molecules Private Limited,70.51,96.32187415884133
MRENCM,M R Enterprises - Bhilai,70.44,96.32373508219551
ARIFSP,Antra Info Solutions Private Limited,70.37,96.32559415625052
RCDSPL53,RCCL Devarbela Solar Private Limited,70.22,96.32744926752154
CELFL,Celebrity Fashions Limited,70.12,96.32930173693659
NFANPL,Nuflower Foods And Nutrition Private Limited,70.0,96.33115103612445
MEBOPEL,Mahesh Edible Oils Private Limited,70.0,96.3330003353123
THNPCT,Theon Pharmaceuticals Limited,70.0,96.33484963450017
SEHMPL,Seven Hills Minerals Private Limited,70.0,96.33669893368804
SHNCSPL,Shaan Cars Private Limited,70.0,96.3385482328759
GDS22116,Thermax Instrumentation Limited,70.0,96.34039753206376
AVPLED,Accord Vitrified Private Limited,70.0,96.34224683125163
SYPHLI,Synokem Pharmaceuticals Limited,70.0,96.3440961304395
FAVCSPL,Favourite Constructions Private Limited,70.0,96.34594542962735
SGCIPI,SGA Cars India Private Limited,70.0,96.34779472881522
PZSSLP,Pavna Industries Limited,70.0,96.34964402800308
SABEWS,Shree Abirami Enggineering Works Private Limited,70.0,96.35149332719094
JCPSPL,JAY Cee Punching Solutions Private Limited,70.0,96.3533426263788
MFCE,Meher Foundations and Civil Engineers Private Limited,70.0,96.35519192556666
GDS10971,Luxor International Private Limited,70.0,96.35704122475452
KUCT,Kun United Car Trax Private Limited,70.0,96.35889052394239
CNTHP,Continental Hospitals Private Limited,70.0,96.36073982313025
ESWS,ESDS Software Solution Limited,70.0,96.36258912231813
ISINPI,Iskraemeco India Private Limited,70.0,96.36443842150598
SINDPL,Sincere Developers Private Limited,70.0,96.36628772069385
IVHIPL,Ivy Healthcare Infrastructure Private Limited,70.0,96.3681370198817
SDWPIL,Shri Dinesh Warehousing Private Limited,70.0,96.36998631906957
CMSETPL,Cosmos Engitech Private Limited,70.0,96.37183561825744
PRPTLCO,P. R. Patel and Co.,70.0,96.37368491744529
GDS10147,Kishor Sortex and Rice Mill Private Limited,70.0,96.37553421663316
BBKSPL,Bksons Infrastructure Private Limited,70.0,96.37738351582101
NGALANGDHR,Ngaitlang Dhar,70.0,96.37923281500888
GEBIPL,Genesys Biologics Private Limited,70.0,96.38108211419674
SKSCSPL,Shree Krishnakrupa Cashews Private Limited,70.0,96.3829314133846
AFFEPL,Al Ammar Frozen Foods Exports Private Limited,70.0,96.38478071257246
MDOCTC,MCCMahadeo Constructions Private Limited,70.0,96.38663001176033
UICU,UIC Udyog Limited,70.0,96.3884793109482
MEIP,MEI Power Private Limited,70.0,96.39032861013605
GDS16581,Photon Energy Systems Limited,70.0,96.39217790932392
ENVNSCPL,Environ Speciality Chemicals Private Limited,70.0,96.39402720851177
RAINPL13,Rabwin Intelligent Private Limited,70.0,96.39587650769964
TLSDPL,Tulasi Seeds Private Limited,70.0,96.39772580688751
PSSI,Punjab Stainless Steel Industries,70.0,96.39957510607536
STUET,Sethu Educational Trust,70.0,96.40142440526323
KNDENGI,KND Engineering Technologies Limited,70.0,96.40327370445108
GDS2812,Blue Stampings and Forgings Limited,70.0,96.40512300363896
CMLSIPL,Chromo Laboratories India Private Limited,70.0,96.40697230282682
TRNTFRTPL,Trinity Fructa Private Limited,69.75999999999999,96.4088152615603
TPTFSPL,Tropilite Foods Private Limited,69.55,96.41065267239625
KOPRL,Kopran Limited,69.31,96.41248374277784
GRBDFP,GRB Dairy Foods Private Limited,69.1,96.41430926526185
AJCOIN,Ajay Cotspin Industries,68.75,96.41612554124993
JBPUJI,Sri Bapuji Constructions Private Limited,68.68,96.41793996793882
SOVPRL,Sova Solar Limited,68.5,96.41974963928696
PEERMPL,Peekay Rolling Mills Private Limited,68.5,96.42155931063508
SIHEPI,Silica Healthcare Private Limited,68.32,96.42336422664243
RSFPIL,R S Food Processes India Private Limited,68.18,96.4251654440514
SIMERO,Simero Vitrified Private Limited,68.0,96.42696190611962
TCTTRL,Teamasia Technical Textile Private Limited,68.0,96.42875836818783
SPUHPL,SIS Prosegur Holdings Private Limited,68.0,96.43055483025603
GDS9527,Kamarhatty Co Limited,68.0,96.43235129232424
MQUI,Marque Impex Private Limited,68.0,96.43414775439246
SRVBL,Sarv Bio Labs Private Limited,68.0,96.43594421646067
LABOPAM,Laxmi Board and Paper Mills Private Limited,68.0,96.43774067852887
JSHNF,Josan Foods Private Limited,67.56,96.43952551643076
GDS3874,Continental Milkose India Limited,67.5,96.44130876921906
BRHBRPL,BVSR Harda Betul Road Projects Private Limited,67.46,96.44309096526496
JYMBPL,Jyote Motors (Balasore) Private Limited,67.33,96.44486972689809
VEGSUL,Vector Green Surya Urja Private Limited,67.25,96.44664637504643
LETGRA,Letoza Granito LLP,67.0,96.4484164185548
KCNA,Kanchana Automobiles Private Limited,67.0,96.45018646206319
PMGJW,P. Mangatram Jewellers Private Limited,67.0,96.45195650557157
UTTEPI,Utthunga Technologies Private Limited,67.0,96.45372654907996
ALKMCPL,Anandaloke Medical Centre Private Limited,67.0,96.45549659258835
BJJRM,Bajaj Basmati Private Limited,67.0,96.45726663609672
CEBRPL,Celebrity Breweries Private Limited,67.0,96.4590366796051
VIJAUT,Vijay Automobiles,67.0,96.46080672311349
HEMMPL,Heritage Motors (Mumbai) Private Limited,67.0,96.46257676662186
GFDP,Gits Food Products Private Limited,67.0,96.46434681013025
GDS32,A B Motions Private Limited,66.84,96.46611262666906
BPLMRL,Bhopal Motors Private Limited,66.61,96.4678723669391
NSPPLD,Neemuch Solar Power Private Limited,66.6,96.46963184302356
GAGEPL,Ganges Green Energy Private Limited,66.46000000000001,96.47138762050965
SSPCIPL,Shivalakha Solar Energy Private Limited,66.45,96.47314313381013
SHRTOW,Shrivision Towers Private Limited,66.14,96.47489045735705
ATUAUTO,Atul Auto Limited,66.03999999999999,96.476635139048
HENGTC,Hindustan Engineering Training Centre,66.0,96.47837876399656
TENEPL,Teleindia Networks Private Limited,66.0,96.48012238894512
DIOIPL,Dinamic Oil India Private Limited,66.0,96.48186601389367
FUSTLP,Fuletra Steel Llp,66.0,96.48360963884222
NSNS,N. S. Nayak and Sons,66.0,96.48535326379078
RCKDR,Rocky Dhar,66.0,96.48709688873934
BLJPN,Balaji Paper and Newsprint Private Limited,66.0,96.4888405136879
REMINDU,Remsons Industries Limited,66.0,96.49058413863645
VEXPPL,Vinayaka Expo Plaza Private Limited,66.0,96.49232776358501
DHWHPL,Dhone Wheels Private Limited,66.0,96.49407138853357
HRIPL,Hygienic Research Institute Private Limited,65.9,96.49581237162613
SAKCON,Sakthi Constructions,65.57,96.49754463659397
PATNPL,Pan Tex Nonwoven Private Limited,65.56,96.4992766373762
MSEHPL,Metro Superspeciality Hospitals Private Limited,65.5,96.50100705304484
REWSOL,Rewanchal Solar Power Private Limited,65.31,96.5027324491871
AKSPPA,Renew Karimnagar Power Private Limited,65.12,96.50445282580303
PSPPLD,Purvanchal Solar Power Private Limited,65.1,96.50617267404775
RAVEMO,Raj Vehicles Mohali,65.0,96.50788988043647
NAIRIP,Naturasia Ingredients Private Limited,65.0,96.5096070868252
ADNPT,Advance Pesticides,65.0,96.51132429321393
SATCON,Satya Constructions Private Limited,65.0,96.51304149960266
DDDHSL,D Decor Home Store LLP,65.0,96.51475870599138
CARRPI,Chinagate Restaurants Private Limited,65.0,96.51647591238012
RJVSPL,Raj Vehicles Private Limited,65.0,96.51819311876885
ROIL,Rockwell Industries Limited,65.0,96.51991032515758
SBISRL,SBF Ispat Private Limited,65.0,96.5216275315463
TLTEG,TLT Engineering India Private Limited ,65.0,96.52334473793503
VHTCSPL,Vishwatriveni Cotspin Private Limited,65.0,96.52506194432377
RESCSPL,Reena Engineers and Contractors Private Limited,65.0,96.5267791507125
GDS1875,Axa Parenterals Limited,65.0,96.52849635710122
CERIPL,Centurywells Roofing India Private Limited,65.0,96.53021356348995
