companyCode,companyName,total_facilities,cumulative,cum_pct
ESENKO,Essem Enterprise - Kolkata,10.0,3765305.9800000065,99.47396129811507
CHGLPL,Energetic Globetex Private Limited,10.0,3765315.9800000065,99.47422548371334
MASESR,Maa Saraswati Education Society (Regd.),10.0,3765325.9800000065,99.47448966931162
NNBICP,Nani S Buildcon Private Limited,10.0,3765335.9800000065,99.47475385490988
TIMUHM,Tiruchendur Murugan Hi-Tech Mill,10.0,3765345.9800000065,99.47501804050815
VAAGTC,Vayal Agri Trading Company,10.0,3765355.9800000065,99.47528222610642
MMLG,Maha Maruti Logistics Private Limited,10.0,3765365.9800000065,99.47554641170467
GMCOTF,G M Cot Fibers,10.0,3765375.9800000065,99.47581059730294
RICEPL,Riga Ceramica Private Limited,10.0,3765385.9800000065,99.47607478290121
MAOIPL,Manidhari Oils Private Limited,10.0,3765395.9800000065,99.47633896849948
BEEDTR,Best Education Trust,10.0,3765405.9800000065,99.47660315409775
AJRFML,Anjani Roller Flour Mills Private Limited,10.0,3765415.9800000065,99.47686733969601
ASNCSN,Ashiyana Constructions,10.0,3765425.9800000065,99.47713152529427
RAKURM,Ram Kumar Rice Mill,10.0,3765435.9800000065,99.47739571089254
BRTHT,Bharat Hatcheries,10.0,3765445.9800000065,99.4776598964908
SJSTPL,Sankar JP Sealing Technologies Private Limited,10.0,3765455.9800000065,99.47792408208907
MRSET,MRS Educational Trust,10.0,3765465.9800000065,99.47818826768734
BABARM,Baba Batuknath Rice Mill,10.0,3765475.9800000065,99.4784524532856
NDETDI,NDE Eternal Diamonds - Surat,10.0,3765485.9800000065,99.47871663888387
HOTIDA,Hotel IDA,10.0,3765495.9800000065,99.47898082448214
HAGHPL,Hara Gouri Himghar Private Limited,10.0,3765505.9800000065,99.47924501008039
AURIPL,Automotive Robotics (India) Private Limited-(Amalgamated),10.0,3765515.9800000065,99.47950919567867
RADILI,Rapha Diagnostics Private Limited,10.0,3765525.9800000065,99.47977338127694
IOAFTP,Innova Fabtex Private Limited,10.0,3765535.9800000065,99.4800375668752
MITATO,Mittapalli Tanuja Tobaccos,10.0,3765545.9800000065,99.48030175247347
ATCNWSPL,Autotech Non-Wovens Private Limited,10.0,3765555.9800000065,99.48056593807173
SUMSON,Sumitra Sons,10.0,3765565.9800000065,99.48083012366999
PAMAAG,Palaniappa Marketing Agencies,10.0,3765575.9800000065,99.48109430926826
IKLIPL,IKIO Technologies Limited,10.0,3765585.9800000065,99.48135849486654
DHAGIR,Dhananjay Giri,10.0,3765595.9800000065,99.4816226804648
SRSHSM,Sri Shiridi Sairam Rice Mill,10.0,3765605.9800000065,99.48188686606306
MSSBRI,Sri Balaji Rice Industries,10.0,3765615.9800000065,99.48215105166133
RJNCTN,Rajdhani Castings Private Limited,10.0,3765625.9800000065,99.48241523725959
GDS11212,Madras Race Club,10.0,3765635.9800000065,99.48267942285786
SBLSYLD,Sea Blue Shipyard Limited,10.0,3765645.9800000065,99.48294360845613
EGAGPL,eGiant Agroconnect Private Limited,10.0,3765655.9800000065,99.4832077940544
MAMBAD,Maitri and Maitri Builders and Developers,10.0,3765665.9800000065,99.48347197965266
TCITPL,Techops Infrastructure Private Limited,10.0,3765675.9800000065,99.48373616525092
KUMIND,Kumar Industries,10.0,3765685.9800000065,99.48400035084919
VIBHET,Vidya Bharati Educational Trust,10.0,3765695.9800000065,99.48426453644745
MADENL,Mandeep International Private Limited,10.0,3765705.9800000065,99.48452872204572
DYCIPL,Dynomerk Controls India Private Limited,10.0,3765715.9800000065,99.48479290764399
VEKSPPL,Veekas Pipes Private Limited,10.0,3765725.9800000065,99.48505709324226
SUBDEV,Subhshri Developers,10.0,3765735.9800000065,99.48532127884052
SRSAEN,Sree Satya Enterprises,10.0,3765745.9800000065,99.48558546443878
AUGCPL,Aurangabad Gymkhana Club Private Limited,10.0,3765755.9800000065,99.48584965003705
UKPCPL,U. K. Paper Converters Private Limited,10.0,3765765.9800000065,99.48611383563531
SUAGAL,Sushma Agency - Allahabad,10.0,3765775.9800000065,99.48637802123359
SHNIDS,Shine Industries,10.0,3765785.9800000065,99.48664220683186
SVJTFPL,Shiv Jyoti Furnace Private Limited,10.0,3765795.9800000065,99.48690639243011
CHOFAS,Choosy Fashions,10.0,3765805.9800000065,99.48717057802838
NGKBJL,Nagreeka Brij Hotels Vadodara Private Limited,10.0,3765815.9800000065,99.48743476362665
ANKAVR,Andey Kasi Visweswara Rao,10.0,3765825.9800000065,99.4876989492249
KRITOW,Krishna Towers,10.0,3765835.9800000065,99.48796313482318
DOALEI,Do All Engineering Industries,10.0,3765845.9800000065,99.48822732042146
KANKAN,Kankani Enterprises Private Limited,10.0,3765855.9800000065,99.48849150601971
SRIBCI,Sri Bhagyalakshmi Cotton Industries,10.0,3765865.9800000065,99.48875569161798
RASTIA,Ramkrishna Steel Industries - Nagpur,10.0,3765875.9800000065,99.48901987721625
RDSS,Radhe Sham and Sons,10.0,3765885.9800000065,99.4892840628145
LAGAEN,Lakshmi Galaxy Enterprises,10.0,3765895.9800000065,99.48954824841277
KETAIP,Ketty Apparels India Private Limited,10.0,3765905.9800000065,99.48981243401104
QONE,Q - One,10.0,3765915.9800000065,99.49007661960931
JOBOLI,Jolly Board Limited,10.0,3765925.9800000065,99.49034080520758
SAHCPL,Samraksha Health Care Private Limited,10.0,3765935.9800000065,99.49060499080585
VDIVPL,VDV Infraventures Private Limited,10.0,3765945.9800000065,99.4908691764041
FZEIL,Freeze Engineering Industries Private Limited,10.0,3765955.9800000065,99.49113336200237
ALLFPL,Alliance Fibres Private Limited,10.0,3765965.9800000065,99.49139754760064
NIHAPL,Nirvana Hammocks Private Limited,10.0,3765975.9800000065,99.49166173319891
VEENCH,Venus Enterprises - Chennai,10.0,3765985.9800000065,99.49192591879718
VSDSP,Vaishnodevi Oil Seeds Processing Industries,10.0,3765995.9800000065,99.49219010439543
VSPTPL,Newenergie Renewables Limited,10.0,3766005.9800000065,99.4924542899937
VISHIN,Vishnushiva Infrastructures,10.0,3766015.9800000065,99.49271847559197
VTJYMPL,Veeteejay Motors Private Limited,10.0,3766025.9800000065,99.49298266119023
TROVPL,Trela Overseas Private Limited,10.0,3766035.9800000065,99.49324684678851
VRAMIPL,Vaishnaoi Resorts And Motels (India) Private Limited,10.0,3766045.9800000065,99.49351103238678
SRVKEA,Sri Venkateswara Poultries,10.0,3766055.9800000065,99.49377521798503
MKASPL,M K Aircon Systems Private Limited,10.0,3766065.9800000065,99.4940394035833
KFSPLTD,Kusumgar Limited,10.0,3766075.9800000065,99.49430358918157
RJACL,Raj Agrochem Products Private Limited,10.0,3766085.9800000065,99.49456777477982
AKGFLD,Ankita Agro and Food Processing Private Limited,10.0,3766095.9800000065,99.49483196037811
VRMAFL,VRC Marine Foods LLP,10.0,3766105.9800000065,99.49509614597638
SRAAFI,Ariyanayaki Agro Foods International,10.0,3766115.9800000065,99.49536033157463
KHEXKA,Khurana Exports - Kanpur,10.0,3766125.9800000065,99.4956245171729
AMGMCP,Amaravathi Garments Manufacturing Company,10.0,3766135.9800000065,99.49588870277117
STMRFMPL,Satyam Roller Flour Mills Private Limited,10.0,3766145.9800000065,99.49615288836942
MBIIPL,Mahabell Industries India Private Limited,10.0,3766155.9800000065,99.49641707396769
DSINLL98,DSKR Infracon LLP,10.0,3766165.9800000065,99.49668125956596
SPYAPL,SPS Yarns Private Limited,10.0,3766175.9800000065,99.49694544516423
CNRHET,Cannanore Handloom Exports,10.0,3766185.9800000065,99.4972096307625
SRMATE,Sri Maruthi Enterprises,10.0,3766195.9800000065,99.49747381636075
KPBDL,Kalpatharu Breweries and Distilleries Private Limited,10.0,3766205.9800000065,99.49773800195902
SOTCPL,Sarodamoni Tea Company Private Limited,10.0,3766215.9800000065,99.49800218755729
SESTFF,Sea Star Frozen Foods,10.0,3766225.9800000065,99.49826637315556
TVECSL,The Vijayawada Electricity Employees Co-Operative Credit Society Limited,10.0,3766235.9800000065,99.49853055875383
AGIFSL,Agni Industrial Fire Services Limited,10.0,3766245.9800000065,99.4987947443521
STJOES,St. Joseph's Educational Society,10.0,3766255.9800000065,99.49905892995035
ALOIPL,ASR Logistics (India) Private Limited,10.0,3766265.9800000065,99.49932311554862
SNYTC,Sanyasihat Tea Processing Private Limited,10.0,3766275.9800000065,99.49958730114689
SASEPL92,Savitar Services Private Limited,10.0,3766285.9800000065,99.49985148674514
VIAHTI,Vaishnaoi Hotels (India) Private Lmited,10.0,3766295.9800000065,99.50011567234343
MAHENJ,Mahenju Textiles Private Limited,10.0,3766305.9800000065,99.5003798579417
GDS19411,Shahi Shipping Limited,10.0,3766315.9800000065,99.50064404353995
GDS2942,Brahmanand Himghar Limited,10.0,3766325.9800000065,99.50090822913822
ANIPER,Anita Periera,10.0,3766335.9800000065,99.50117241473649
TANINT,Tanishka International,10.0,3766345.9800000065,99.50143660033474
KMATPL,Kamal and Associates Private Limited,10.0,3766355.9800000065,99.50170078593302
SNFG,Sun Forge Private Limited,10.0,3766365.9800000065,99.5019649715313
RGTBSMS,R.G. Timbers and Saw Mills,10.0,3766375.9800000065,99.50222915712955
PRAJIT,Prajit Foundation Private Limited,10.0,3766385.9800000065,99.50249334272782
SRJIS,Shri Rutuja Industries,10.0,3766395.9800000065,99.50275752832609
SASUPL,Satya Surya Towers Private Limited,10.0,3766405.9800000065,99.50302171392434
RRTIPL,Red Rose Textiles Industries Private Limited,10.0,3766415.9800000065,99.50328589952262
LAMINEX,Laminex,10.0,3766425.9800000065,99.50355008512088
DNDSM,Dharanidara Spinning Mills Private Limited,10.0,3766435.9800000065,99.50381427071915
JFAAPL,Jannat Fabrics And Apparels Private Limited,10.0,3766445.9800000065,99.50407845631742
PSPRPL,PSV Precast Private Limited,10.0,3766455.9800000065,99.50434264191568
MAPPRL,Mandhana Plastics Private Limited,10.0,3766465.9800000065,99.50460682751394
PNLPML,Punalur Paper Mills Limited,10.0,3766475.9800000065,99.50487101311221
GAHIAF,Ganesa Hitech Agroo Foods,10.0,3766485.9800000065,99.50513519871048
BHHBPL,Bharath Hi-Tecch Builders Private Limited,10.0,3766495.9800000065,99.50539938430875
RACOCP,Rachana Construction Company - Osmanabad,10.0,3766505.9800000065,99.50566356990701
JALTRA,Jalaram Transport,10.0,3766515.9800000065,99.50592775550527
RRDVS,R. R. Developers,10.0,3766525.9800000065,99.50619194110354
KSHCON,Kshatriya Constructions,10.0,3766535.9800000065,99.5064561267018
MGJAMG,M. G. Jaijith,10.0,3766545.9800000065,99.50672031230008
GDS20237,Sitaram Ayurveda Private Limited,10.0,3766555.9800000065,99.50698449789834
MMTEPL,MMRFIC Technology Private Limited,10.0,3766565.9800000065,99.50724868349661
JDHCT,Jaidhar Constructions,10.0,3766575.9800000065,99.50751286909487
JWIISPL,James Walker Inmarco Industries Private Limited,10.0,3766585.9800000065,99.50777705469314
SRAMCO,Sri Amrutha Constructions,10.0,3766595.9800000065,99.5080412402914
BUBLP,Building Blocks Projects India Private Limited,10.0,3766605.9800000065,99.50830542588966
TRANCO,Tribhawan and Co. ,10.0,3766615.9800000065,99.50856961148794
KAITPL,Kenox Agro Industries Private Limited,10.0,3766625.9800000065,99.50883379708621
SHAANP,Shahjahanpur Edibles Private Limited,10.0,3766635.9800000065,99.50909798268447
TOPIIN,Topaz Piping Industries,10.0,3766645.9800000065,99.50936216828273
SUNRPE,Sunrise Process Equipments,10.0,3766655.9800000065,99.509626353881
TGEEAM,Target Equipments And Machines Private Limited,10.0,3766665.9800000065,99.50989053947926
SOINAQ,Southern India Aquaculture,10.0,3766675.9800000065,99.51015472507754
SRKFI,SRK Infracon India Private Limited,10.0,3766685.9800000065,99.5104189106758
CTVYNL,Creative Yarn Private Limited,10.0,3766695.9800000065,99.51068309627406
ASKD,Araska Diamond Private Limited,10.0,3766705.9800000065,99.51094728187233
VIDPLA,Video Plaza,10.0,3766715.9800000065,99.51121146747059
LUCINF,Lucknow Infrastructures,10.0,3766725.9800000065,99.51147565306886
UJAWL,Ujjwal Autowheels Private Limited,10.0,3766735.9800000065,99.51173983866713
VIADPL,Vaishnaoi Infratech And Developers Private Limited,10.0,3766745.9800000065,99.5120040242654
STPMPL,Smrity Paper Mills Private Limited,10.0,3766755.9800000065,99.51226820986366
GHJEHL,GHSPL Jeypore Healthcare LLP,10.0,3766765.9800000065,99.51253239546193
HNSPDL,Hunsur Plywood Works Private Limited,10.0,3766775.9800000065,99.51279658106019
NIRIPLQ,Nirmitee Robotics India Limited,10.0,3766785.9800000065,99.51306076665846
SRBIPL,Srushti Baths & Interiors Private Limited,10.0,3766795.9800000065,99.51332495225672
KOHREC,Kohinoor Reclamations,10.0,3766805.9800000065,99.51358913785499
LACOIN,Laxmiprada Cotton Industries,10.0,3766815.9800000065,99.51385332345326
ZIL,Zip Industries Private Limited,10.0,3766825.9800000065,99.51411750905153
SVNCML,Savino Ceramic Private Limited,10.0,3766835.9800000065,99.51438169464979
TRITTL,Trafiksol ITS Technologies Limited,10.0,3766845.9800000065,99.51464588024805
YESYS,Yash Electrical Systems,10.0,3766855.9800000065,99.51491006584632
SUPPAL,Supreme Polyweave Private Limited,10.0,3766865.9800000065,99.51517425144459
JYPMGL,Jaypeem Granites Private Limited,10.0,3766875.9800000065,99.51543843704286
BCEPL,Apple Chemie India Private Limited,10.0,3766885.9800000065,99.51570262264113
MAKUSI,Manoj Kumar Singh - Deoghar,10.0,3766895.9800000065,99.51596680823938
SRVISP,Sri Vijayalakshmi Steel Profiles,10.0,3766905.9800000065,99.51623099383765
HMEGS,H M Electro Mech Limited,10.0,3766915.9800000065,99.51649517943592
DODTPL,Double-Dee Technology Private Limited-(Converted to LLP),10.0,3766925.9800000065,99.51675936503418
SSTCHPL,Singhania System Technologists Private Limited,10.0,3766935.9800000065,99.51702355063246
SRIAE,Shriram Industries and Exports Private Limited,10.0,3766945.9800000065,99.51728773623071
VSPPL,Vasavi Pipes Private Limited,10.0,3766955.9800000065,99.51755192182898
SMSMLS,Samy Saw Mills,10.0,3766965.9800000065,99.51781610742725
CKLPRO,CKL Projects,10.0,3766975.9800000065,99.51808029302552
TRMEPL,Vasuprada Industries Private Limited,10.0,3766985.9800000065,99.51834447862377
BSGMS,Dr. B.S. Gupta Medical Charitable Society,10.0,3766995.9800000065,99.51860866422206
TPDMRM,Tara Pada Modern Rice Mill,10.0,3767005.9800000065,99.51887284982031
LIFIPL32,LionLender Finance Private Limited,10.0,3767015.9800000065,99.51913703541858
GDHCPL,Govardhan Cars Private Limited,10.0,3767025.9800000065,99.51940122101685
DEBCPL0,Dev Braj Construction Private Limited,10.0,3767035.9800000065,99.5196654066151
STAMIN,Sweta Minerals,10.0,3767045.9800000065,99.51992959221337
UMMAAS,Uma Maheswara Associates,10.0,3767055.9800000065,99.52019377781164
TRIJEW,Trimurti Jewellers,10.0,3767065.9800000065,99.52045796340991
KCTBT,K.C. Timber Traders,10.0,3767075.9800000065,99.52072214900818
TRICON,Trinetra Constructions,10.0,3767085.9800000065,99.52098633460645
GDWPPL,Godriwala Plastics Private Limited,10.0,3767095.9800000065,99.5212505202047
SALRFB,Saloraa Fabs,10.0,3767105.9800000065,99.52151470580297
GOSTCS,Govind Stone Crusher,10.0,3767115.9800000065,99.52177889140124
VIAGPR,Vijayant Agencies Private Limited,10.0,3767125.9800000065,99.52204307699951
ACWEPL,Accurate Weldarc Private Limited,10.0,3767135.9800000065,99.52230726259778
SOLANO,Solano Ceramic Private Limited,10.0,3767145.9800000065,99.52257144819605
TRDDEE,Trident Enterprises,10.0,3767155.9800000065,99.5228356337943
KNINAK,Knit India,10.0,3767165.9800000065,99.52309981939257
TARJEW,Tarunikaa Jewels,10.0,3767175.9800000065,99.52336400499084
VKSCIL,Vikas Cotton Industries Private Limited,10.0,3767185.9800000065,99.5236281905891
SULMSTPL,Sulaiman Steels Private Limited,10.0,3767195.9800000065,99.52389237618738
PAIMAR,Paittakulam Marbles,10.0,3767205.9800000065,99.52415656178563
KPKOPPL,KPK Oils and Proteins India Private Limited,10.0,3767215.9800000065,99.5244207473839
ETNLM,Eternal Motors Private Limited,10.0,3767225.9800000065,99.52468493298217
SRNPC,Surien Pharmaceuticals Private Limited,10.0,3767235.9800000065,99.52494911858042
MHSMRN,Maharshi Marine Marketing,10.0,3767245.9800000065,99.52521330417869
ZZFASZ,Z Fashions,10.0,3767255.9800000065,99.52547748977697
PVNCOP,P. V. N. Constructions,10.0,3767265.9800000065,99.52574167537523
RACRIL,Rangsutra Crafts India Limited,10.0,3767275.9800000065,99.5260058609735
YASINF29,Yashraj Infrastructure,10.0,3767285.9800000065,99.52627004657177
LOKRMG,Lord Krishna Rice Mills - Gangoh,10.0,3767295.9800000065,99.52653423217002
VIMSOL,Vimco Solar,10.0,3767305.9800000065,99.52679841776829
GAYSIL,Gayatri Silks,10.0,3767315.9800000065,99.52706260336656
SHRAKI,Shree Radhey Krishna Ispat,10.0,3767325.9800000065,99.52732678896483
VAWIAB,Vardhman Wires & Cables - Dadra and Nagar,10.0,3767335.9800000065,99.5275909745631
VRACKI,Vrajpack Industries,10.0,3767345.9800000065,99.52785516016137
PDJPML,Padmaja Polymers Private Limited,10.0,3767355.9800000065,99.52811934575962
SRRAEV,SRI Ram Enterprises - Vishakapatnam,10.0,3767365.9800000065,99.52838353135789
MURPOL,Murli Polymer,10.0,3767375.9800000065,99.52864771695616
NMENLI,NMS Enterprises Limited,10.0,3767385.9800000065,99.52891190255443
MANSEE,Mangala Seeds,10.0,3767395.9800000065,99.5291760881527
SSNML,Sushen Medicamentos Private Limited,10.0,3767405.9800000065,99.52944027375096
SHRKAG,Shree Kripa Agro,10.0,3767415.9800000065,99.52970445934922
MCCOCM,M. C. Construction Co.,10.0,3767425.9800000065,99.52996864494749
SPNXXIPL,Sphinax Chemical Industries Private Limited,10.0,3767435.9800000065,99.53023283054576
PDCTCF,Puducherry Cancer Trust,10.0,3767445.9800000065,99.53049701614403
SHHDOS,Shree H D Overseas,10.0,3767455.9800000065,99.5307612017423
MKVKTIS,M.K.V.K. Timber Industries,10.0,3767465.9800000065,99.53102538734055
RKEGIND,R. K. Engineering Industries,10.0,3767475.9800000065,99.53128957293882
NEKHCC,New Khodiyar Cotton Company,10.0,3767485.9800000065,99.53155375853709
SITCPLE,Sterling Indo Tech Consultants Private Limited,10.0,3767495.9800000065,99.53181794413535
PMAMPL,Pearl Mineral And Mines Private Limited,10.0,3767505.9800000065,99.53208212973361
RFMESPL,Rayfam Enterprises Private Limited,10.0,3767515.9800000065,99.53234631533189
VISCPL,Vishwakarma Scales Private Limited,10.0,3767525.9800000065,99.53261050093015
CESOPL3,Certhippo Solution Private Limited,10.0,3767535.9800000065,99.53287468652842
RASCON,Rashmi Construction,10.0,3767545.9800000065,99.53313887212668
SHCOKA,Shiv Cottex - Kadi,10.0,3767555.9800000065,99.53340305772494
BLTIPL,Blackberry Tiles Private Limited,10.0,3767565.9800000065,99.53366724332321
UTPOPV,Altair Power Private Limited,10.0,3767575.9800000065,99.53393142892149
DRMDPL,Dhruv Medicos Private Limited,10.0,3767585.9800000065,99.53419561451975
BAMEPL,Bathsha Marine Exports Private Limited,10.0,3767595.9800000065,99.53445980011801
GDS11416,Maheshwari Solvent Extractions Limited,10.0,3767605.9800000065,99.53472398571628
REERCL,Rajesh Engineering Consultants,10.0,3767615.9800000065,99.53498817131454
VIHOFU,Vikas Home Furnishing,10.0,3767625.9800000065,99.5352523569128
CHIPLT,Choudhary Infraheight Private Limited,10.0,3767635.9800000065,99.53551654251108
EMINTEP,Eminent Trade & Export Private Limited,10.0,3767645.9800000065,99.53578072810934
GNTFPL,Govindam Tex Fab Private Limited,10.0,3767655.9800000065,99.53604491370761
SWAEPL,Swajit Engineering Private Limited,10.0,3767665.9800000065,99.53630909930588
BARMPL,Bansal Rice Mill Private Limited,10.0,3767675.9800000065,99.53657328490414
PARAGE,Parameswara Agencies,10.0,3767685.9800000065,99.5368374705024
KOLEPL,Koganti Leathers Private Limited-(Strike Off),10.0,3767695.9800000065,99.53710165610067
PRCFD,Prachin Foundation,10.0,3767705.9800000065,99.53736584169894
SOBSIPL,Soluble Silicates Private Limited,10.0,3767715.9800000065,99.53763002729721
SHRAFS,Shri Ram Foods,10.0,3767725.9800000065,99.53789421289547
BNBRE,Banbury Exports ( A Div. of Banbury Impex Private Limited),10.0,3767735.9800000065,99.53815839849374
MFDIPL,Mehta Feeds India Private Limited,10.0,3767745.9800000065,99.538422584092
PACOMI,Parameswara Cotton Mills,10.0,3767755.9800000065,99.53868676969026
LCRMPL,Lal Chinta Rice Mills Private Limited,10.0,3767765.9800000065,99.53895095528853
KUAGPR,Kurunji Agro Product,10.0,3767775.9800000065,99.53921514088681
NSPWPL,Sakegaonkar Innovative Technologies Private Limited,10.0,3767785.9800000065,99.53947932648506
SPCMT,Suprima Cosmo- Tech,10.0,3767795.9800000065,99.53974351208333
ASIUPA,Arsenal Infosolutions Private Limited,10.0,3767805.9800000065,99.5400076976816
SNRANS,S.N. Rathinasamy Nadar & Sons,10.0,3767815.9800000065,99.54027188327986
GAIAPROP,Gaia Properties and Infrastructure India Private Limited,10.0,3767825.9800000065,99.54053606887813
SUDL,Shivali Udyog India Private Limited,10.0,3767835.9800000065,99.54080025447641
RACACO,Rafeek Cashew Company,10.0,3767845.9800000065,99.54106444007466
SGBDPL,Singla Builders and Promoters Limited,10.0,3767855.9800000065,99.54132862567293
RASRPL,Taurian MPS Limited,10.0,3767865.9800000065,99.5415928112712
MTRCS,Mithra Cotton Enterprises,10.0,3767875.9800000065,99.54185699686946
GRGOM,Gargo Motors Limited,10.0,3767885.9800000065,99.54212118246772
VDPHS,Ved Parkash and Sons,10.0,3767895.9800000065,99.542385368066
KSRCAG,KSR Cotton Agencies,10.0,3767905.9800000065,99.54264955366426
INCTPL,Coforge Technologies Private Limited,10.0,3767915.9800000065,99.54291373926253
MOGRPL,Modern Grit Private Limited,10.0,3767925.9800000065,99.5431779248608
GASSHL,GHSPL AMRO Super Speciality Healthcare LLP,10.0,3767935.9800000065,99.54344211045905
SUCEPR,Sunbond Ceramic Private Limited,10.0,3767945.9800000065,99.54370629605732
LAXENT,Laxmi Enterprises-Bangalore,10.0,3767955.9800000065,99.54397048165559
GLACGL,G. L. Acharya,10.0,3767965.9800000065,99.54423466725386
KBGLFI,Kunj Bihari Gold Leaf Industries Private Limited,10.0,3767975.9800000065,99.54449885285213
DHARTE,Dhabaleswar Traders,10.0,3767985.9800000065,99.54476303845038
SHGUCC,Shree Gurukrupa Construction Company,10.0,3767995.9800000065,99.54502722404865
SUSOAS,Sukhmaa Sons & Associates ,10.0,3768005.9800000065,99.54529140964692
PASIPL,Palla Silks Private Limited,10.0,3768015.9800000065,99.54555559524519
NKKSPL,Nikki Steels Private Limited,10.0,3768025.9800000065,99.54581978084346
SLRISPL,Salasar Iron And Steel Private Limited,10.0,3768035.9800000065,99.54608396644173
VARBUI,Varad Builders,10.0,3768045.9800000065,99.54634815203998
ANFLAN,Amalgam Nutrients and Feeds Limited,10.0,3768055.9800000065,99.54661233763825
MYASRI,Mayura Saria Private Limited,10.0,3768065.9800000065,99.54687652323652
VLPCM,Valappila Communications Private Limited,10.0,3768075.9800000065,99.54714070883477
RAEXCO,Raghunath Exports Company,10.0,3768085.9800000065,99.54740489443304
BACEPL,Benit And Co Electronics Private Limited,10.0,3768095.9800000065,99.54766908003133
KEYIND,Keyur Industries,10.0,3768105.9800000065,99.54793326562958
LICEPL,Livecity Ceramic Private Limited,10.0,3768115.9800000065,99.54819745122785
ALFMP,Alphamed Formulations Private Limited,10.0,3768125.9800000065,99.54846163682612
AJAIT,Ajit Agro Industries,10.0,3768135.9800000065,99.54872582242437
TECCOM,Techno Commercial Company Private Limited,10.0,3768145.9800000065,99.54899000802264
SRSFAG,Shri Rani Sati Foods and Grains Private Limited,10.0,3768155.9800000065,99.54925419362091
MARCON,Marigold Constructions,10.0,3768165.9800000065,99.54951837921918
SUPMPL,Susee Polymers Private Limited,10.0,3768175.9800000065,99.54978256481745
STPLS,Satpal Strips Private Limited,10.0,3768185.9800000065,99.55004675041572
DOOASS,Doon Associates,10.0,3768195.9800000065,99.55031093601397
MOJBMC,Mohan Jute Bags Manufacturing Company,10.0,3768205.9800000065,99.55057512161224
BOJCEA,Bombay JCB Earthmovers,10.0,3768215.9800000065,99.55083930721051
BRHPEL,Brij Rama Hospitality Private Limited,10.0,3768225.9800000065,99.55110349280878
THSHAU,The Shelar Automotive,10.0,3768235.9800000065,99.55136767840705
SRGASV,Sri Ganesh Steels,10.0,3768245.9800000065,99.5516318640053
JKAGFI,J.K. Agro Food Industries,10.0,3768255.9800000065,99.55189604960357
GMSSHL,GHSPL MUZF Super Speciality Healthcare LLP,10.0,3768265.9800000065,99.55216023520184
HRMFDS,Hari Om Foods - Kaithal,10.0,3768275.9800000065,99.5524244208001
NILTIM,Nilesh Timbers,10.0,3768285.9800000065,99.55268860639838
HACHPL,Harika Chemicals Private Limited,10.0,3768295.9800000065,99.55295279199665
HIFMPL,Himalayan Flour Mill Private Limited,10.0,3768305.9800000065,99.5532169775949
MAGSPL,Maha Gauri Strips Private Limited,10.0,3768315.9800000065,99.55348116319317
ROEDCO,Royale Edible Company,10.0,3768325.9800000065,99.55374534879144
ABTAS,Aryabhatta Academic Society,10.0,3768335.9800000065,99.55400953438969
SAINEL,Sam Industrial Enterprises Limited,10.0,3768345.9800000065,99.55427371998798
SAPHLI,Saintlife Pharmaceuticals Limited,10.0,3768355.9800000065,99.55453790558624
HERMPL,Hemkunt Rice Mills Private Limited,10.0,3768365.9800000065,99.5548020911845
MALALL,Malkani Alloys,10.0,3768375.9800000065,99.55506627678277
JWREPL,Jadwet Resorts and Leisure Private Limited,10.0,3768385.9800000065,99.55533046238104
SRBCSL,Salasar Balaji Cold Storage Private Limited,10.0,3768395.9800000065,99.55559464797929
KAGAVR,Kanak Ganga View Resort,10.0,3768405.9800000065,99.55585883357756
SNHAMT,Sneha Marketing,10.0,3768415.9800000065,99.55612301917583
KGAAPL,Karimala Granites And Aggregates Private Limited,10.0,3768425.9800000065,99.5563872047741
AAHFPL,Aauraa Home Fashion Private Limited,10.0,3768435.9800000065,99.55665139037237
SCNICSPL,Samcon Industrial Controls Private Limited,10.0,3768445.9800000065,99.55691557597063
MEASWS,Micro Education and Social Welfare Society,10.0,3768455.9800000065,99.55717976156889
PVIPSPL,P.V. Infra Projects Private Limited,10.0,3768465.9800000065,99.55744394716716
NFAIPL,Nutri First Agro International Private Limited,10.0,3768475.9800000065,99.55770813276543
JMLS,Jamals,10.0,3768485.9800000065,99.5579723183637
GNPT,G. N. Pet,10.0,3768495.9800000065,99.55823650396196
SCMROA,SCM Roadways,10.0,3768505.9800000065,99.55850068956022
MNKSCT,Minakshi Cotex,10.0,3768515.9800000065,99.55876487515849
GUENLU,Gunjan Enterprises - Lucknow,10.0,3768525.9800000065,99.55902906075676
JAYDRA,Jay Durga Enzymatic Private Limited,10.0,3768535.9800000065,99.55929324635503
GVPRRG,G V Pratap Reddy Private Limited,10.0,3768545.9800000065,99.5595574319533
OAWOPL,OAC Woollens Private Limited,10.0,3768555.9800000065,99.55982161755156
AMPCPE,AKMB Projects Private Limited,10.0,3768565.9800000065,99.56008580314982
BAENEL,Basudeb Engineering Enterprises Limited,10.0,3768575.9800000065,99.56034998874809
RJKRBRS,Kadinya Enterprise,10.0,3768585.9800000065,99.56061417434636
ABFIPL,Ananda Bharathi Fertilizers (India) Private Limited,10.0,3768595.9800000065,99.56087835994461
SUINPR,Sunprime Infratech Private Limited,10.0,3768605.9800000065,99.56114254554289
KAAGRF,Kandhavilas Agro Foods,10.0,3768615.9800000065,99.56140673114116
